"Plane Section: Position[X] (m)","Plane Section: Position[Y] (m)"
-3.5,4.266235057374215E-4
-3.27,4.298784621963888E-4
-3.04,4.455426518557101E-4
-2.8099999999999996,4.74156477107597E-4
-2.58,5.16601838013906E-4
-2.35,5.782128394965921E-4
-2.12,6.669624093925354E-4
-1.89,7.957275495983285E-4
-1.66,9.893657171449884E-4
-1.43,0.0012847148390550702
-1.2,0.001612711649909774
-1.176,0.0018050724098021774
-1.1520000000000001,0.0018701213850777865
-1.1280000000000001,0.0019411385550016343
-1.104,0.002022124856415298
-1.08,0.0021055431911911936
-1.056,0.002201450890490885
-1.032,0.002298228598180317
-1.008,0.0024060173118472974
-0.9840000000000001,0.0025212344903305047
-0.96,0.0026445457609771766
-0.9359999999999999,0.002783347627164024
-0.9119999999999999,0.002929066433659472
-0.8879999999999999,0.003089953747874459
-0.864,0.0032671377593569487
-0.8400000000000001,0.0034588212022897656
-0.8160000000000001,0.0036752581717464485
-0.792,0.0039052517823254846
-0.768,0.004170466876258305
-0.744,0.004462816477034439
-0.72,0.00479234214202748
-0.696,0.005161111796145224
-0.6719999999999999,0.005576874459400199
-0.648,0.006060244905195941
-0.6240000000000001,0.006616392540237554
-0.6000000000000001,0.007225739107782604
-0.5760000000000001,0.008015880849727344
-0.552,0.008831233988737372
-0.5284594152514122,0.00999999999999835
-0.528,0.010024199863582672
-0.504,0.011762887191026576
-0.4799999999999999,0.013901023989264554
-0.4559999999999999,0.0142221771291107
0.4800000000000001,0.013927068470820822
0.45599999999999996,0.013866778997990957
0.5039999999999998,0.011815435528651878
0.5279999999999998,0.010034356502318334
0.5286465691785631,0.00999999999999994
0.5519999999999996,0.008830036832679553
0.5759999999999996,0.008011695240543713
0.5999999999999996,0.0072366689588212775
0.6239999999999997,0.006614695536928475
0.6479999999999995,0.006054456610128079
0.6719999999999995,0.005588591584703121
0.6959999999999995,0.005159272637972841
0.7199999999999993,0.004791572916533588
0.7439999999999994,0.004462673629437459
0.7679999999999996,0.004168045491069692
0.7919999999999994,0.003908974858747196
0.8159999999999994,0.0036757863675916233
0.8399999999999996,0.0034591140362848654
0.8639999999999994,0.0032669465041775714
0.8879999999999995,0.0030910328582235158
0.9119999999999996,0.002929359412513049
0.9359999999999995,0.0027819643223976572
0.9599999999999995,0.002646560609236067
0.9839999999999993,0.002520490846882186
1.007999999999999,0.002405732304410587
1.0319999999999994,0.002297868306148733
1.0559999999999994,0.0021992814190275054
1.0799999999999994,0.002104934656329778
1.1039999999999992,0.0020200796800913263
1.1279999999999997,0.0019410416215786246
1.1519999999999995,0.00187423613314325
1.1759999999999997,0.0018051776595542004
1.1999999999999997,0.0016104278033042048
1.4299999999999997,0.0012844778653351354
1.6599999999999997,9.894430998432496E-4
1.89,7.953843742259565E-4
2.1199999999999997,6.666739063812296E-4
2.3499999999999996,5.780611216695108E-4
2.58,5.163389371532455E-4
2.81,4.739035336487077E-4
3.0399999999999996,4.4556890224772393E-4
3.2699999999999996,4.296902696696853E-4
3.5,4.261307083154679E-4
0.3049209913782108,0.014193359822408073
0.3050050911805106,0.014194258580370404
0.3048117854469659,0.01412485532744798
0.3705126432842468,0.04185431337121647
0.37005669896314636,0.039901188371216485
0.30474796610560995,0.014097871254003315
0.3045869414384693,0.0140408060903102
