"Plane Section: Position[X] (m)","Plane Section: Position[Y] (m)"
3.5,0.009051009685486817
3.2700000000000005,0.009126558219245674
3.04,0.009503524389982351
2.81,0.010068470752647666
2.58,0.010943233218517225
2.417552549757224,0.011999999999999785
2.35,0.012456814099387807
2.1200000000000006,0.014307071375114498
1.8900000000000003,0.016074141073726365
1.6600000000000001,0.01958116027584125
1.639486287450251,0.019999999999999903
1.4300000000000002,0.02357558879435806
1.2000000000000004,0.02634824131620287
1.1903494581363723,0.02799999999999983
1.1760000000000004,0.031090784464932908
1.1520000000000004,0.03552426324449667
1.1490408762167839,0.03599999999999989
1.1280000000000001,0.03968010472341979
1.1040000000000003,0.041934908921568106
1.08,0.043088400759909606
1.0627943316259136,0.0439999999999995
1.0560000000000003,0.044403989626384116
1.0320000000000005,0.04534133813345209
1.008000000000001,0.04853531680023507
0.9934164324884234,0.05199999999999885
0.9840000000000009,0.055673914268467274
0.9600000000000006,0.05579520820583522
0.9360000000000004,0.05449511406794502
0.6534170742387319,-0.027999999999997745
0.6480000000000004,-0.029616028592267675
0.6813375039895029,-0.019999999999998377
0.6720000000000006,-0.022776460560342545
0.7087338181170486,-0.01199999999999875
0.6960000000000006,-0.01573738435613506
0.7343981217932196,-0.003999999999999362
0.7200000000000009,-0.008599039570158087
0.7571383218126687,0.004000000000000375
0.7440000000000008,-7.619634874259088E-4
0.7783428157692678,0.012000000000000049
0.7680000000000005,0.008049111264604551
0.7955322627682604,0.01999999999999945
0.7920000000000005,0.018422617691148974
0.9120000000000005,0.054901490771311234
0.5895823087949761,-0.043999999999996216
0.5760000000000007,-0.04688559583744565
0.6233525660127104,-0.03599999999999673
0.6000000000000005,-0.04167790721561916
0.6240000000000001,-0.03581950417458453
0.8096408842915516,0.027999999999999216
0.8276632451567123,0.03599999999999881
0.8160000000000007,0.03075905799325931
0.8482880360163904,0.04399999999999865
0.8400000000000007,0.040903320047265754
0.8772204946049278,0.051999999999998284
0.8640000000000008,0.04931918387076624
0.8880000000000005,0.05408874306583254
0.5439612834514753,-0.05199999999999544
0.5280000000000002,-0.05428840547593564
0.5520000000000007,-0.05078844197402427
0.5040000000000002,-0.055728048485337446
0.4800000000000003,-0.056696291212154165
0.4560000000000002,-0.05692190574940014
-0.48000000000000004,-0.05521704729353044
-0.45600000000000007,-0.056438331802317755
-0.504,-0.05339432789788273
-0.5206892367661539,-0.051999999999996514
-0.5279999999999999,-0.05134795552279724
-0.5519999999999999,-0.04788847435283512
-0.5760000000000002,-0.04469320633622353
-0.5806850481159533,-0.04399999999999746
-0.6000000000000003,-0.0412935167104679
-0.6240000000000003,-0.03778596851510457
-0.6342461544838784,-0.035999999999998214
-0.6480000000000001,-0.033598105417577635
-0.6719999999999998,-0.02875641160083567
-0.6749902790722918,-0.027999999999998828
-0.6959999999999998,-0.023156123009015595
-0.7076455222963148,-0.019999999999999435
-0.72,-0.01652227948533888
-0.733572592989974,-0.011999999999999981
-0.7439999999999999,-0.008187989787239504
-0.754948088469961,-0.004000000000000274
-0.768,0.002470261315402472
-0.7712056717819502,0.003999999999999287
-0.7842390148146126,0.011999999999999053
-0.7919999999999999,0.017176722373500874
-0.7961849767675999,0.01999999999999865
-0.8078636674412982,0.027999999999998287
-0.8159999999999998,0.03360328867786225
-0.8194495769690624,0.0359999999999979
-0.8313062251459411,0.043999999999997735
-0.84,0.0476918689954512
-0.8511775517382942,0.051999999999997625
-0.8640000000000001,0.05596876618320734
-0.8879999999999999,0.05855644652232799
-0.9119999999999999,0.0585259206013317
-0.9584061371426151,0.05199999999999838
-0.96,0.051507921578084204
-0.936,0.05912916840909629
-0.984,0.05126356410759926
-1.008,0.05039464407505663
-1.0552261191822883,0.04399999999999926
-1.056,0.043913969617212056
-1.032,0.04653022061181562
-1.08,0.04275454654621427
-1.104,0.04113822466829645
-1.1388805156925375,0.03599999999999969
-1.1520000000000001,0.034283954601684805
-1.1280000000000001,0.037717800023217146
-1.1804316482722546,0.02799999999999999
-1.2,0.024610585359353884
-1.1760000000000002,0.029334657548196093
-1.43,0.023908563156119195
-1.6940477712592679,0.02000000000000021
-1.89,0.016864618144892887
-1.6599999999999997,0.020649793972247886
-2.1199999999999997,0.014573648950815789
-2.357131276463109,0.01200000000000025
-2.58,0.010742151598582255
-2.35,0.012043500506766735
-2.8099999999999996,0.010217384739163261
-3.04,0.009544039263584426
-3.2700000000000005,0.009015457144673354
-3.5,0.008908722598891482
-0.2578862570853145,-0.13310466395079903
-0.2603862569618355,-0.13310524557607462
-0.26134183298590663,-0.13310635439126234
-0.26179250667351994,-0.13310692957898929
-0.26179250726187736,-0.13310432218431884
-0.25398000715208247,-0.13310392735464485
-0.25788625887712585,-0.13309672327998193
-0.2617925082111653,-0.1331001152743932
-0.2656987573571259,-0.13310434029165252
-0.24294070390986996,-0.13310372322646472
-0.24226125692123593,-0.13310362872799011
-0.25007375705131185,-0.13310393322277247
-0.2562200545141936,-0.13309384472639646
-0.24071818600657705,-0.13310322171610825
-0.25788626173709467,-0.1330840489058191
-0.26179251029115,-0.13309089751342956
-0.2656987580035608,-0.13310147552235846
-0.2696050073097852,-0.13310497604143373
-0.2539800105277259,-0.13308896768879117
-0.25749056471701703,-0.13308254393392469
-0.2344487572209359,-0.13310141950531676
-0.26569875924630043,-0.1330959681459887
-0.2707207017115635,-0.13310484178059148
-0.2500737605246448,-0.13308854063326894
-0.25398001442483004,-0.1330716970880603
-0.2031987578120544,-0.13309527508436567
-0.21101125760383285,-0.13309707904273232
-0.21791124396323525,-0.13309807533792647
-0.21882375755874017,-0.13309816004779126
-0.22663625752628702,-0.1330991850992301
-0.1956652043160763,-0.13309305552716674
-0.26546485623405486,-0.13306696210594898
-0.2656987654032268,-0.133068682811548
-0.26960500914638186,-0.13309683696973834
-0.24226126014137234,-0.13308935820629184
-0.25191785640527464,-0.1330639052303596
-0.23444876100863477,-0.1330846337487069
-0.1875737586022963,-0.1330900106000093
-0.1953862581358222,-0.13309295911523272
-0.25788627905026007,-0.13300732302859375
-0.2617925245240562,-0.13302782226759657
-0.2631823496013605,-0.13304037522322187
-0.2696050138837325,-0.13307584285079094
-0.2735112595264404,-0.1330954467729329
-0.2500737674198643,-0.13305798343580177
-0.2568219932618151,-0.13299983225722417
-0.21882376222038757,-0.13307750126723517
-0.22663626219702515,-0.13307848602456218
-0.17976125905621038,-0.13308711787235372
-0.171948759489512,-0.1330843164191262
-0.27351126408598625,-0.13307524203858978
-0.2763958984970046,-0.13308680991561933
-0.24226126762399575,-0.1330561978484436
-0.253980036861927,-0.13297226375753693
-0.20319876179950655,-0.13307760409342612
-0.21101126173679868,-0.13307876319132056
-0.23444876947319157,-0.13304712180333197
-0.1887204051953687,-0.133067025972421
-0.19538626276056353,-0.13307246389019906
-0.16118427964851817,-0.1330801249267575
-0.16413625996078482,-0.13308134668466992
-0.2511519061674168,-0.1329398911732755
-0.20734214833366274,-0.13305384673803444
-0.20319876615144594,-0.13305831782862548
-0.22091469598773866,-0.13303083754254752
-0.2188237726358088,-0.13303134377007744
-0.22767630050326249,-0.13303236329614868
-0.19538626541168003,-0.1330607150703058
-0.1563237606150371,-0.13307756609522647
-0.2500737973907902,-0.13292516280083877
-0.21101126859643712,-0.13304836367975928
-0.22663627350674936,-0.1330283652933642
-0.14851126136266168,-0.13307337169290634
-0.1406987623360849,-0.1330681766316808
-0.1400409097161174,-0.13306762894459287
-0.008717954384432926,-0.1330543042763428
-0.007886262095056315,-0.13305426466481096
-7.376220436656369E-5,-0.13305289906241455
-0.2466848593440802,-0.1328508907395032
-0.1250737649454596,-0.13305485030359232
-0.1328862638715258,-0.133060490938814
0.007738737511896912,-0.1330507604564204
0.0087183684668285,-0.13305036977643098
-0.0156987623772454,-0.1330538952765583
0.018318629509717924,-0.13304477015282465
0.015551236857637981,-0.1330469798234951
-0.279288900297501,-0.13300490190663147
-0.27937065298237007,-0.13300716295782328
