"Plane Section: Position[X] (m)","Plane Section: Position[Y] (m)"
3.5,8.831011970369951E-7
3.2700000000000005,3.2499195767928413E-6
3.04,1.9668646050877755E-6
2.8100000000000005,7.606759860332487E-7
2.58,4.5995932829718915E-6
2.35,1.8969156739098887E-6
2.1200000000000006,-1.7280685581913448E-6
1.8900000000000001,1.4428747939524908E-6
1.6600000000000006,1.8086339436972944E-6
1.4300000000000002,-2.745161718757487E-6
1.2000000000000004,1.137152126244362E-5
1.1760000000000002,1.8904422262436098E-5
1.1520000000000001,4.7092572928320985E-6
1.1280000000000001,7.894421443410595E-7
1.1040000000000003,1.6485199081867422E-6
1.0800000000000005,-1.767891010834733E-7
1.056,-8.797494542489483E-7
1.032,-3.153372857256885E-8
1.008,-2.168771488242089E-7
0.984,-9.959450519756406E-7
0.96,-1.0155616244826408E-6
0.936,-1.3041025292818715E-6
0.9120000000000001,-1.9225027431495328E-6
0.8880000000000001,-1.7412824888426298E-6
0.8640000000000002,-1.7547361300101084E-6
0.8400000000000003,-2.0843420600110286E-6
0.8160000000000003,-1.7427210511865299E-6
0.7920000000000005,-1.5667614640774933E-6
0.7680000000000007,-1.5815681412955761E-6
0.7440000000000007,-1.6431608775271857E-6
0.7200000000000006,-1.8949915302462605E-6
0.6960000000000006,-2.2538899574833793E-6
0.6720000000000006,-2.8718742862625206E-6
0.6480000000000006,-3.5751150928072656E-6
0.6240000000000006,-4.1628994159855284E-6
0.6000000000000005,-4.5396473667203615E-6
0.5760000000000005,-4.7686253320411865E-6
0.5520000000000005,-4.845896774542495E-6
0.5280000000000005,-5.103982213341919E-6
0.5040000000000004,-5.385555597499326E-6
0.4800000000000006,-5.709443069507741E-6
0.4560000000000005,-6.152003968274214E-6
0.4320000000000004,-6.023439123472576E-6
0.40800000000000036,-5.9189940786674115E-6
0.38400000000000034,-6.331043669973932E-6
0.3600000000000003,-6.5366491583222774E-6
0.3360000000000003,-6.47533502522884E-6
0.3120000000000002,-6.421165957827503E-6
0.2880000000000003,-7.330924211474115E-6
0.26400000000000023,-8.159382925703286E-6
0.24000000000000027,-6.871832970027246E-6
0.21600000000000025,-7.2670756370134E-6
0.19200000000000045,-9.377138831208331E-6
0.1680000000000005,-7.049966118224992E-6
0.14400000000000046,-6.114872923529023E-6
0.12000000000000025,-9.32137460758005E-6
0.09600000000000032,-8.946441011508906E-6
0.07200000000000037,-6.614690612518183E-6
0.048000000000000355,-8.877284969421558E-6
0.024000000000000552,-9.731301418741548E-6
3.6449392453049505E-16,-7.689480950616532E-6
-0.02399999999999963,-7.897272594023941E-6
-0.04799999999999971,-8.892512978736456E-6
-0.07199999999999948,-9.104362775806153E-6
-0.0959999999999995,-8.130515020075054E-6
-0.11999999999999961,-7.211270454409542E-6
-0.14399999999999963,-9.06569697699624E-6
-0.16799999999999968,-9.06287886607432E-6
-0.19199999999999967,-6.854832894553171E-6
-0.21599999999999964,-7.758711004682717E-6
-0.23999999999999966,-8.083317297552907E-6
-0.2639999999999997,-7.239894682460743E-6
-0.2879999999999997,-6.978729610629224E-6
-0.31199999999999967,-6.855145053981035E-6
-0.33599999999999974,-6.747821183966185E-6
-0.3599999999999996,-7.312504529786426E-6
-0.38399999999999956,-7.639874233734273E-6
-0.40799999999999964,-7.5863554239634454E-6
-0.43199999999999966,-4.1696888532791535E-6
-0.4559999999999998,-1.037800545394471E-6
-0.48,-8.269207191464924E-6
-0.504,-7.076838911651041E-6
-0.528,1.1775545294178194E-6
-0.5519999999999998,-3.657517511587412E-6
-0.5759999999999998,-7.173998829275224E-6
-0.5999999999999999,-3.8221064219187E-6
-0.624,-2.781801439653885E-6
-0.6479999999999999,-2.662003969262699E-6
-0.6719999999999999,-3.9188425942832984E-6
-0.696,-4.374309743185225E-6
-0.72,-1.5224268492645965E-6
-0.744,-1.308300677943042E-6
-0.768,-2.3408856539715826E-6
-0.7919999999999999,-2.698223611395439E-6
-0.8160000000000001,-1.7302892753373253E-6
-0.84,-1.7399631905938573E-7
-0.864,-2.820267625441072E-7
-0.888,-1.4671607244886274E-7
-0.912,5.47180846489307E-7
-0.936,1.5556526915456483E-7
-0.96,-3.8040701510187215E-7
-0.984,-2.0376503862516715E-7
-1.008,-3.112642853852609E-7
-1.032,-1.3380935924957663E-7
-1.056,-3.826325526389007E-8
-1.0799999999999998,1.270250311244652E-7
-1.104,1.2483650948054339E-6
-1.1280000000000001,2.0745075755730646E-6
-1.1520000000000001,5.4268211618026165E-6
-1.176,6.763776091819624E-6
-1.2000000000000002,2.5231401613113116E-6
-1.4300000000000002,9.510720190427594E-7
-1.6599999999999997,1.3071370620501652E-6
-1.89,4.7833086465895805E-8
-2.12,1.964407217743599E-6
-2.3499999999999996,3.7839822092310908E-6
-2.58,1.0054658646928456E-6
-2.81,7.668852345385849E-7
-3.04,3.8028437792585017E-6
-3.27,3.2668281735835636E-6
-3.5,1.5021865445699525E-6
